  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Oct 10 2022 13:50:08.625027750   Oct 10 2022 14:17:45.714871500      27.618164063
Earth Penumbral   Oct 10 2022 15:22:44.367215250   Oct 10 2022 15:50:48.878934000      28.075195313
Earth Umbral      Oct 10 2022 15:23:00.978543375   Oct 10 2022 15:50:32.267605875      27.521484375
Earth Umbral      Oct 10 2022 16:55:53.332059000   Oct 10 2022 17:23:18.820340250      27.424804688
Earth Penumbral   Oct 10 2022 16:55:36.632840250   Oct 10 2022 17:23:35.519559000      27.981445313
Earth Penumbral   Oct 10 2022 18:28:28.898465250   Oct 10 2022 18:56:22.248074625      27.889160156
Earth Umbral      Oct 10 2022 18:28:45.685574625   Oct 10 2022 18:56:05.460965250      27.329589844
Earth Penumbral   Oct 10 2022 20:01:21.251980875   Oct 10 2022 20:29:09.064480875      27.796875000
Earth Umbral      Oct 10 2022 20:01:38.126980875   Oct 10 2022 20:28:52.101590250      27.232910156
Earth Penumbral   Oct 10 2022 21:34:13.605496500   Oct 10 2022 22:01:55.968777750      27.706054688
Earth Umbral      Oct 10 2022 21:34:30.744168375   Oct 10 2022 22:01:38.917996500      27.136230469
Earth Penumbral   Oct 10 2022 23:07:06.134793375   Oct 10 2022 23:34:42.873074625      27.612304688
Earth Umbral      Oct 10 2022 23:07:23.361355875   Oct 10 2022 23:34:25.734402750      27.039550781
Earth Penumbral   Oct 11 2022 00:39:58.751980875   Oct 11 2022 01:07:29.953152750      27.520019531
Earth Umbral      Oct 11 2022 00:40:16.066434000   Oct 11 2022 01:07:12.638699625      26.942871094
Earth Penumbral   Oct 11 2022 02:12:51.457059000   Oct 11 2022 02:40:17.209012125      27.429199219
Earth Umbral      Oct 11 2022 02:13:08.859402750   Oct 11 2022 02:39:59.806668375      26.849121094
Earth Umbral      Oct 11 2022 03:46:01.740262125   Oct 11 2022 04:12:46.974637125      26.753906250
Earth Penumbral   Oct 11 2022 03:45:44.250027750   Oct 11 2022 04:13:04.464871500      27.336914063
Earth Penumbral   Oct 11 2022 05:18:37.042996500   Oct 11 2022 05:45:51.808621500      27.246093750
Earth Umbral      Oct 11 2022 05:18:54.709012125   Oct 11 2022 05:45:34.230496500      26.658691406
Earth Penumbral   Oct 11 2022 06:51:29.748074625   Oct 11 2022 07:18:39.152371500      27.156738281
Earth Umbral      Oct 11 2022 06:51:47.501980875   Oct 11 2022 07:18:21.398465250      26.564941406
Earth Penumbral   Oct 11 2022 08:24:22.365262125   Oct 11 2022 08:51:26.496121500      27.068847656
Earth Umbral      Oct 11 2022 08:24:40.294949625   Oct 11 2022 08:51:08.654324625      26.472656250
Earth Penumbral   Oct 11 2022 09:57:15.070340250   Oct 11 2022 10:24:13.927762125      26.980957031
Earth Umbral      Oct 11 2022 09:57:33.087918375   Oct 11 2022 10:23:55.998074625      26.381835938
Earth Penumbral   Oct 11 2022 11:30:07.951199625   Oct 11 2022 11:57:01.447293375      26.891601563
Earth Umbral      Oct 11 2022 11:30:25.968777750   Oct 11 2022 11:56:43.429715250      26.291015625
Earth Penumbral   Oct 11 2022 13:03:00.832059000   Oct 11 2022 13:29:49.142605875      26.805175781
Earth Umbral      Oct 11 2022 13:03:19.025418375   Oct 11 2022 13:29:30.949246500      26.198730469
Earth Umbral      Oct 11 2022 14:36:12.082059000   Oct 11 2022 15:02:18.556668375      26.107910156
Earth Penumbral   Oct 11 2022 14:35:53.800809000   Oct 11 2022 15:02:36.837918375      26.717285156
Earth Penumbral   Oct 11 2022 16:08:46.681668375   Oct 11 2022 16:35:24.621121500      26.632324219
Earth Umbral      Oct 11 2022 16:09:05.138699625   Oct 11 2022 16:35:06.251980875      26.018554688
Earth Penumbral   Oct 11 2022 17:41:39.650418375   Oct 11 2022 18:08:12.492215250      26.547363281
Earth Umbral      Oct 11 2022 17:41:58.107449625   Oct 11 2022 18:07:54.035184000      25.932128906
Earth Penumbral   Oct 11 2022 19:14:32.619168375   Oct 11 2022 19:41:00.539090250      26.465332031
Earth Umbral      Oct 11 2022 19:14:51.251980875   Oct 11 2022 19:40:41.906277750      25.844238281
Earth Penumbral   Oct 11 2022 20:47:25.587918375   Oct 11 2022 21:13:48.585965250      26.383300781
Earth Umbral      Oct 11 2022 20:47:44.396512125   Oct 11 2022 21:13:29.865262125      25.757812500
Earth Penumbral   Oct 11 2022 22:20:18.644559000   Oct 11 2022 22:46:36.720730875      26.301269531
Earth Umbral      Oct 11 2022 22:20:37.541043375   Oct 11 2022 22:46:17.824246500      25.671386719
Earth Penumbral   Oct 11 2022 23:53:11.789090250   Oct 12 2022 00:19:25.031277750      26.220703125
Earth Umbral      Oct 11 2022 23:53:30.773465250   Oct 12 2022 00:19:06.046902750      25.587890625
Earth Umbral      Oct 12 2022 01:26:24.005887125   Oct 12 2022 01:51:54.445340250      25.507324219
Earth Penumbral   Oct 12 2022 01:26:04.933621500   Oct 12 2022 01:52:13.517605875      26.143066406
Earth Umbral      Oct 12 2022 02:59:17.326199625   Oct 12 2022 03:24:42.931668375      25.426757813
Earth Penumbral   Oct 12 2022 02:58:58.166043375   Oct 12 2022 03:25:02.091824625      26.065429688
Earth Penumbral   Oct 12 2022 04:31:51.398465250   Oct 12 2022 04:57:50.753934000      25.989257813
Earth Umbral      Oct 12 2022 04:32:10.646512125   Oct 12 2022 04:57:31.505887125      25.347656250
Earth Penumbral   Oct 12 2022 06:04:44.455105875   Oct 12 2022 06:30:39.416043375      25.916015625
Earth Umbral      Oct 12 2022 06:05:03.791043375   Oct 12 2022 06:30:20.080105875      25.271484375
Earth Penumbral   Oct 12 2022 07:37:37.423855875   Oct 12 2022 08:03:28.078152750      25.844238281
Earth Umbral      Oct 12 2022 07:37:56.847684000   Oct 12 2022 08:03:08.654324625      25.196777344
Earth Penumbral   Oct 12 2022 09:10:30.304715250   Oct 12 2022 09:36:16.828152750      25.775390625
Earth Umbral      Oct 12 2022 09:10:49.904324625   Oct 12 2022 09:35:57.316434000      25.123535156
Earth Penumbral   Oct 12 2022 10:43:23.361355875   Oct 12 2022 11:09:05.753934000      25.706542969
Earth Umbral      Oct 12 2022 10:43:42.960965250   Oct 12 2022 11:08:46.154324625      25.053222656
Earth Penumbral   Oct 12 2022 12:16:16.417996500   Oct 12 2022 12:41:54.855496500      25.640625000
Earth Umbral      Oct 12 2022 12:16:36.105496500   Oct 12 2022 12:41:35.080105875      24.982910156
Earth Umbral      Oct 12 2022 13:49:29.337918375   Oct 12 2022 14:14:24.093777750      24.912597656
Earth Penumbral   Oct 12 2022 13:49:09.474637125   Oct 12 2022 14:14:43.957059000      25.574707031
Earth Umbral      Oct 12 2022 15:22:22.394559000   Oct 12 2022 15:47:13.283230875      24.848144531
Earth Penumbral   Oct 12 2022 15:22:02.443387125   Oct 12 2022 15:47:33.146512125      25.511718750
Earth Penumbral   Oct 12 2022 16:54:55.324246500   Oct 12 2022 17:20:22.511746500      25.453125000
Earth Umbral      Oct 12 2022 16:55:15.363309000   Oct 12 2022 17:20:02.472684000      24.785156250
Earth Penumbral   Oct 12 2022 18:27:48.205105875   Oct 12 2022 18:53:11.964871500      25.395996094
Earth Umbral      Oct 12 2022 18:28:08.332059000   Oct 12 2022 18:52:51.837918375      24.725097656
Earth Penumbral   Oct 12 2022 20:00:41.173855875   Oct 12 2022 20:26:01.505887125      25.338867188
Earth Umbral      Oct 12 2022 20:01:01.300809000   Oct 12 2022 20:25:41.291043375      24.666503906
Earth Penumbral   Oct 12 2022 21:33:34.054715250   Oct 12 2022 21:58:51.134793375      25.284667969
Earth Umbral      Oct 12 2022 21:33:54.357449625   Oct 12 2022 21:58:30.832059000      24.607910156
Earth Penumbral   Oct 12 2022 23:06:26.935574625   Oct 12 2022 23:31:40.851590250      25.231933594
Earth Umbral      Oct 12 2022 23:06:47.238309000   Oct 12 2022 23:31:20.548855875      24.555175781
Earth Penumbral   Oct 13 2022 00:39:19.816434000   Oct 13 2022 01:04:30.832059000      25.183593750
Earth Umbral      Oct 13 2022 00:39:40.207059000   Oct 13 2022 01:04:10.441434000      24.503906250
Earth Penumbral   Oct 13 2022 02:12:12.609402750   Oct 13 2022 02:37:20.988309000      25.139648438
Earth Umbral      Oct 13 2022 02:12:33.087918375   Oct 13 2022 02:37:00.509793375      24.457031250
Earth Umbral      Oct 13 2022 03:45:25.968777750   Oct 13 2022 04:09:50.666043375      24.411621094
Earth Penumbral   Oct 13 2022 03:45:05.490262125   Oct 13 2022 04:10:11.232449625      25.095703125
Earth Umbral      Oct 13 2022 05:18:18.673855875   Oct 13 2022 05:42:40.822293375      24.369140625
Earth Penumbral   Oct 13 2022 05:17:58.107449625   Oct 13 2022 05:43:01.388699625      25.054687500
Earth Penumbral   Oct 13 2022 06:50:50.636746500   Oct 13 2022 07:15:51.632840250      25.016601563
Earth Umbral      Oct 13 2022 06:51:11.203152750   Oct 13 2022 07:15:30.978543375      24.329589844
Earth Penumbral   Oct 13 2022 08:23:42.902371500   Oct 13 2022 08:48:41.876980875      24.982910156
Earth Umbral      Oct 13 2022 08:24:03.644559000   Oct 13 2022 08:48:21.222684000      24.292968750
Earth Penumbral   Oct 13 2022 09:56:35.255887125   Oct 13 2022 10:21:32.296902750      24.950683594
Earth Umbral      Oct 13 2022 09:56:55.998074625   Oct 13 2022 10:21:11.554715250      24.259277344
Earth Penumbral   Oct 13 2022 11:29:27.609402750   Oct 13 2022 11:54:22.892605875      24.921386719
Earth Umbral      Oct 13 2022 11:29:48.351590250   Oct 13 2022 11:54:02.150418375      24.229980469
Earth Penumbral   Oct 13 2022 13:02:19.875027750   Oct 13 2022 13:27:13.576199625      24.895019531
Earth Umbral      Oct 13 2022 13:02:40.705105875   Oct 13 2022 13:26:52.746121500      24.200683594
Earth Penumbral   Oct 13 2022 14:35:12.140652750   Oct 13 2022 15:00:04.347684000      24.870117188
Earth Umbral      Oct 13 2022 14:35:32.970730875   Oct 13 2022 14:59:43.429715250      24.174316406
Earth Penumbral   Oct 13 2022 16:08:04.142605875   Oct 13 2022 16:32:55.119168375      24.849609375
Earth Umbral      Oct 13 2022 16:08:24.972684000   Oct 13 2022 16:32:34.289090250      24.155273438
Earth Umbral      Oct 13 2022 17:41:16.974637125   Oct 13 2022 18:05:25.148465250      24.136230469
Earth Penumbral   Oct 13 2022 17:40:56.056668375   Oct 13 2022 18:05:46.066434000      24.833496094
Earth Umbral      Oct 13 2022 19:14:08.888699625   Oct 13 2022 19:38:16.183621500      24.121582031
Earth Penumbral   Oct 13 2022 19:13:47.970730875   Oct 13 2022 19:38:37.101590250      24.818847656
Earth Umbral      Oct 13 2022 20:47:00.802762125   Oct 13 2022 21:11:07.306668375      24.108398438
Earth Penumbral   Oct 13 2022 20:46:39.884793375   Oct 13 2022 21:11:28.224637125      24.805664063
Earth Penumbral   Oct 13 2022 22:19:31.623074625   Oct 13 2022 22:44:19.435574625      24.796875000
Earth Umbral      Oct 13 2022 22:19:52.628934000   Oct 13 2022 22:43:58.517605875      24.098144531
Earth Penumbral   Oct 13 2022 23:52:23.361355875   Oct 14 2022 00:17:10.822293375      24.791015625
Earth Umbral      Oct 13 2022 23:52:44.279324625   Oct 14 2022 00:16:49.904324625      24.093750000
Earth Penumbral   Oct 14 2022 01:25:14.923855875   Oct 14 2022 01:50:02.384793375      24.791015625
Earth Umbral      Oct 14 2022 01:25:35.929715250   Oct 14 2022 01:49:41.466824625      24.092285156
Earth Penumbral   Oct 14 2022 02:58:06.486355875   Oct 14 2022 03:22:54.035184000      24.792480469
Earth Umbral      Oct 14 2022 02:58:27.492215250   Oct 14 2022 03:22:33.117215250      24.093750000
Earth Penumbral   Oct 14 2022 04:30:57.873074625   Oct 14 2022 04:55:45.685574625      24.796875000
Earth Umbral      Oct 14 2022 04:31:18.878934000   Oct 14 2022 04:55:24.679715250      24.096679688
Earth Penumbral   Oct 14 2022 06:03:48.996121500   Oct 14 2022 06:28:37.248074625      24.804199219
Earth Umbral      Oct 14 2022 06:04:10.001980875   Oct 14 2022 06:28:16.330105875      24.105468750
Earth Penumbral   Oct 14 2022 07:36:39.943387125   Oct 14 2022 08:01:28.810574625      24.814453125
Earth Umbral      Oct 14 2022 07:37:00.861355875   Oct 14 2022 08:01:07.892605875      24.117187500
Earth Penumbral   Oct 14 2022 09:09:30.802762125   Oct 14 2022 09:34:20.460965250      24.827636719
Earth Umbral      Oct 14 2022 09:09:51.720730875   Oct 14 2022 09:33:59.542996500      24.130371094
Earth Umbral      Oct 14 2022 10:42:42.492215250   Oct 14 2022 11:06:51.457059000      24.149414063
Earth Penumbral   Oct 14 2022 10:42:21.574246500   Oct 14 2022 11:07:12.287137125      24.845214844
Earth Umbral      Oct 14 2022 12:15:33.263699625   Oct 14 2022 12:39:43.371121500      24.168457031
Earth Penumbral   Oct 14 2022 12:15:12.433621500   Oct 14 2022 12:40:04.201199625      24.862792969
Earth Penumbral   Oct 14 2022 13:48:03.117215250   Oct 14 2022 14:12:56.203152750      24.884765625
Earth Umbral      Oct 14 2022 13:48:23.947293375   Oct 14 2022 14:12:35.373074625      24.190429688
Earth Penumbral   Oct 14 2022 15:20:53.537137125   Oct 14 2022 15:45:48.117215250      24.909667969
Earth Umbral      Oct 14 2022 15:21:14.279324625   Oct 14 2022 15:45:27.287137125      24.216796875
Earth Penumbral   Oct 14 2022 16:53:43.781277750   Oct 14 2022 17:18:40.119168375      24.938964844
Earth Umbral      Oct 14 2022 16:54:04.523465250   Oct 14 2022 17:18:19.376980875      24.247558594
Earth Penumbral   Oct 14 2022 18:26:34.025418375   Oct 14 2022 18:51:32.209012125      24.969726563
Earth Umbral      Oct 14 2022 18:26:54.767605875   Oct 14 2022 18:51:11.554715250      24.279785156
Earth Penumbral   Oct 14 2022 19:59:24.181668375   Oct 14 2022 20:24:24.386746500      25.003417969
Earth Umbral      Oct 14 2022 19:59:44.835965250   Oct 14 2022 20:24:03.732449625      24.314941406
Earth Penumbral   Oct 14 2022 21:32:14.250027750   Oct 14 2022 21:57:16.564480875      25.038574219
Earth Umbral      Oct 14 2022 21:32:34.904324625   Oct 14 2022 21:56:55.998074625      24.351562500
Earth Penumbral   Oct 14 2022 23:05:04.142605875   Oct 14 2022 23:30:08.917996500      25.079589844
Earth Umbral      Oct 14 2022 23:05:24.709012125   Oct 14 2022 23:29:48.351590250      24.394042969
Earth Penumbral   Oct 15 2022 00:37:53.947293375   Oct 15 2022 01:03:01.271512125      25.122070313
Earth Umbral      Oct 15 2022 00:38:14.425809000   Oct 15 2022 01:02:40.792996500      24.439453125
Earth Penumbral   Oct 15 2022 02:10:43.664090250   Oct 15 2022 02:35:53.712918375      25.167480469
Earth Umbral      Oct 15 2022 02:11:04.054715250   Oct 15 2022 02:35:33.322293375      24.487792969
Earth Umbral      Oct 15 2022 03:43:53.595730875   Oct 15 2022 04:08:25.763699625      24.536132813
Earth Penumbral   Oct 15 2022 03:43:33.205105875   Oct 15 2022 04:08:46.154324625      25.215820313
Earth Umbral      Oct 15 2022 05:16:42.873074625   Oct 15 2022 05:41:18.205105875      24.588867188
Earth Penumbral   Oct 15 2022 05:16:22.570340250   Oct 15 2022 05:41:38.419949625      25.264160156
Earth Umbral      Oct 15 2022 06:49:31.886746500   Oct 15 2022 07:14:10.470730875      24.643066406
Earth Penumbral   Oct 15 2022 06:49:11.671902750   Oct 15 2022 07:14:30.685574625      25.316894531
Earth Penumbral   Oct 15 2022 08:22:00.597684000   Oct 15 2022 08:47:22.951199625      25.372558594
Earth Umbral      Oct 15 2022 08:22:20.724637125   Oct 15 2022 08:47:02.824246500      24.701660156
Earth Penumbral   Oct 15 2022 09:54:49.523465250   Oct 15 2022 10:20:15.304715250      25.429687500
Earth Umbral      Oct 15 2022 09:55:09.562527750   Oct 15 2022 10:19:55.177762125      24.760253906
Earth Penumbral   Oct 15 2022 11:27:38.361355875   Oct 15 2022 11:53:07.658230875      25.488281250
Earth Umbral      Oct 15 2022 11:27:58.400418375   Oct 15 2022 11:52:47.707059000      24.821777344
Earth Penumbral   Oct 15 2022 13:00:27.199246500   Oct 15 2022 13:26:00.099637125      25.548339844
Earth Umbral      Oct 15 2022 13:00:47.062527750   Oct 15 2022 13:25:40.236355875      24.886230469
Earth Penumbral   Oct 15 2022 14:33:15.685574625   Oct 15 2022 14:58:52.365262125      25.611328125
Earth Umbral      Oct 15 2022 14:33:35.548855875   Oct 15 2022 14:58:32.589871500      24.950683594
Earth Penumbral   Oct 15 2022 16:06:04.084012125   Oct 15 2022 16:31:44.718777750      25.677246094
Earth Umbral      Oct 15 2022 16:06:23.771512125   Oct 15 2022 16:31:25.031277750      25.020996094
Earth Penumbral   Oct 15 2022 17:38:52.394559000   Oct 15 2022 18:04:37.072293375      25.744628906
Earth Umbral      Oct 15 2022 17:39:11.994168375   Oct 15 2022 18:04:17.384793375      25.089843750
Earth Penumbral   Oct 15 2022 19:11:40.617215250   Oct 15 2022 19:37:29.425809000      25.813476563
Earth Umbral      Oct 15 2022 19:12:00.216824625   Oct 15 2022 19:37:09.914090250      25.161621094
Earth Penumbral   Oct 15 2022 20:44:28.839871500   Oct 15 2022 21:10:21.779324625      25.882324219
Earth Umbral      Oct 15 2022 20:44:48.263699625   Oct 15 2022 21:10:02.355496500      25.234863281
Earth Umbral      Oct 15 2022 22:17:36.134793375   Oct 15 2022 22:42:54.796902750      25.311035156
Earth Penumbral   Oct 15 2022 22:17:16.798855875   Oct 15 2022 22:43:14.132840250      25.955566406
Earth Umbral      Oct 15 2022 23:50:23.917996500   Oct 16 2022 00:15:47.238309000      25.388671875
Earth Penumbral   Oct 15 2022 23:50:04.669949625   Oct 16 2022 00:16:06.486355875      26.030273438
Earth Umbral      Oct 16 2022 01:23:11.525418375   Oct 16 2022 01:48:39.767605875      25.470703125
Earth Penumbral   Oct 16 2022 01:22:52.453152750   Oct 16 2022 01:48:58.839871500      26.106445313
Earth Penumbral   Oct 16 2022 02:55:40.060574625   Oct 16 2022 03:21:51.193387125      26.185546875
Earth Umbral      Oct 16 2022 02:55:59.132840250   Oct 16 2022 03:21:32.209012125      25.551269531
